sale_id,sale_date,product_id,quantity,customer_id,discount_applied,payment_method ,discount_percent
3748,2024-05-22,20,2,136,No,Cash,0.0
3749,2024-05-25,92,3,117,No,Card,0.0
3750,2024-04-05,74,2,125,No,Cash,0.0
3751,2024-07-09,93,2,148,No,Online,0.0
3752,2024-01-25,46,3,113,No,Card,0.0
3753,2024-01-24,92,2,117,Yes,Online,0.06
3754,2024-01-03,73,1,264,No,Online,0.0
3755,2024-10-31,88,1,90,No,Card,0.0
3756,2024-08-12,74,2,84,No,Online,0.0
3757,2024-03-08,28,2,262,No,Online,0.0
3758,2024-11-01,101,2,202,No,Card,0.0
3759,2024-05-18,104,2,74,No,Card,0.0
3760,2024-04-25,77,2,33,No,Online,0.0
3761,2024-12-28,100,2,73,No,Online,0.0
3762,2024-11-19,82,1,132,No,Cash,0.0
3763,2024-11-26,26,1,174,Yes,Card,0.06
3764,2024-02-08,37,1,202,No,Online,0.0
3765,2024-07-03,81,3,80,No,Cash,0.0
3766,2024-03-30,35,2,256,No,Card,0.0
3767,2024-09-15,104,1,23,No,Card,0.0
3768,2024-06-25,92,2,271,No,Cash,0.0
3769,2024-03-28,56,2,152,No,Card,0.0
3770,2024-01-27,89,3,197,No,Online,0.0
3771,2024-02-28,105,3,130,No,Online,0.0
3772,2024-09-19,19,2,20,No,Online,0.0
3773,2024-06-16,10,3,10,No,Online,0.0
3774,2024-10-05,7,2,274,No,Cash,0.0
3775,2024-10-26,79,2,250,No,Cash,0.0
3776,2024-10-12,101,2,97,No,Cash,0.0
3777,2024-10-04,25,1,2,No,Online,0.0
3778,2024-05-13,1,1,90,No,Online,0.0
3779,2024-07-03,9,1,234,Yes,Cash,0.1
3780,2024-10-16,81,2,262,Yes,Card,0.09
3781,2024-11-12,45,2,171,No,Online,0.0
3782,2024-09-07,22,2,109,No,Cash,0.0
3783,2024-11-06,108,3,305,No,Card,0.0
3784,2024-02-08,49,2,80,No,Card,0.0
3785,2024-12-27,93,1,282,Yes,Cash,0.03
3786,2024-08-02,11,2,216,No,Online,0.0
3787,2024-05-15,82,2,16,No,Card,0.0
3788,2024-01-16,100,3,162,Yes,Cash,0.05
3789,2024-06-27,91,1,324,No,Cash,0.0
3790,2024-04-19,68,2,83,No,Cash,0.0
3791,2024-09-20,107,2,80,No,Card,0.0
3792,2024-01-30,57,2,324,Yes,Card,0.03
3793,2024-01-20,94,3,103,Yes,Cash,0.07
3794,2024-02-07,6,3,192,No,Card,0.0
3795,2024-04-26,82,3,217,Yes,Card,0.02
3796,2024-09-06,7,2,206,Yes,Card,0.05
3797,2024-02-02,96,1,257,No,Online,0.0
3798,2024-04-11,112,2,324,No,Online,0.0
3799,2024-03-02,30,1,49,No,Cash,0.0
3800,2024-08-22,99,3,24,No,Online,0.0
3801,2024-12-03,94,3,172,No,Online,0.0
3802,2024-10-18,77,1,158,No,Cash,0.0
3803,2024-11-25,103,1,211,No,Cash,0.0
3804,2024-11-11,72,2,295,Yes,Cash,0.03
3805,2024-11-02,94,2,221,No,Online,0.0
3806,2024-04-05,6,1,108,No,Online,0.0
3807,2024-07-28,23,1,254,Yes,Online,0.09
3808,2024-06-12,81,3,272,No,Card,0.0
3809,2024-03-17,29,1,265,No,Card,0.0
3810,2024-11-15,44,2,226,No,Cash,0.0
3811,2024-04-28,8,1,15,No,Card,0.0
3812,2024-02-21,34,2,240,No,Online,0.0
3813,2024-09-13,81,1,182,No,Online,0.0
3814,2024-09-14,51,3,186,Yes,Online,0.06
3815,2024-06-01,48,2,76,No,Card,0.0
3816,2024-10-10,78,2,69,No,Cash,0.0
3817,2024-05-31,16,1,249,No,Online,0.0
3818,2024-01-21,60,3,258,No,Card,0.0
3819,2024-03-23,52,3,295,Yes,Online,0.06
3820,2024-11-16,75,2,135,Yes,Online,0.04
3821,2024-10-29,16,2,97,No,Cash,0.0
3822,2024-04-21,79,2,241,No,Card,0.0
3823,2024-01-30,85,2,42,No,Card,0.0
3824,2024-05-08,115,3,110,Yes,Cash,0.01
3825,2024-05-16,37,1,197,Yes,Card,0.03
3826,2024-10-01,68,1,95,No,Online,0.0
3827,2024-02-21,44,2,317,No,Card,0.0
3828,2024-01-04,5,2,161,Yes,Cash,0.06
3829,2024-05-12,8,3,139,Yes,Online,0.07
3830,2024-01-25,34,3,318,Yes,Cash,0.06
3831,2024-10-17,29,3,104,Yes,Cash,0.07
3832,2024-11-20,106,3,231,No,Online,0.0
3833,2024-12-26,8,2,170,No,Cash,0.0
3834,2024-01-17,22,2,6,No,Cash,0.0
3835,2024-08-29,82,1,242,No,Card,0.0
3836,2024-08-26,41,3,226,Yes,Cash,0.07
3837,2024-09-10,50,1,315,No,Online,0.0
3838,2024-01-19,66,2,317,No,Cash,0.0
3839,2024-08-16,45,3,190,No,Card,0.0
3840,2024-04-22,62,3,215,No,Card,0.0
3841,2024-05-07,81,3,268,No,Card,0.0
3842,2024-10-15,29,3,215,Yes,Online,0.05
3843,2024-02-14,30,2,255,Yes,Card,0.02
3844,2024-02-21,2,1,145,Yes,Online,0.01
3845,2024-11-15,95,1,37,Yes,Online,0.04
3846,2024-12-03,13,3,41,Yes,Online,0.03
3847,2024-02-02,5,2,96,Yes,Cash,0.07
3848,2024-08-06,81,1,252,No,Online,0.0
3849,2024-11-05,1,3,255,No,Online,0.0
3850,2024-12-25,43,3,167,No,Online,0.0
3851,2024-12-05,79,2,242,No,Online,0.0
3852,2024-04-17,27,3,227,No,Online,0.0
3853,2024-12-10,85,3,192,No,Card,0.0
3854,2024-06-13,18,2,168,Yes,Online,0.1
3855,2024-06-05,65,2,46,No,Online,0.0
3856,2024-10-09,68,2,10,No,Cash,0.0
3857,2024-07-08,53,1,20,No,Cash,0.0
3858,2024-10-12,34,1,170,Yes,Cash,0.01
3859,2024-08-18,42,1,291,No,Online,0.0
3860,2024-07-27,115,1,311,No,Online,0.0
3861,2024-04-02,77,2,21,No,Cash,0.0
3862,2024-01-07,96,2,24,Yes,Card,0.04
3863,2024-03-29,99,3,150,No,Online,0.0
3864,2024-04-17,20,2,135,Yes,Online,0.1
3865,2024-03-26,112,3,209,No,Cash,0.0
3866,2024-04-14,48,2,40,No,Card,0.0
3867,2024-12-07,113,3,102,No,Online,0.0
3868,2024-12-12,51,3,180,No,Card,0.0
3869,2024-01-11,109,3,120,No,Card,0.0
3870,2024-12-18,92,1,6,No,Online,0.0
3871,2024-06-25,93,1,298,No,Card,0.0
3872,2024-08-16,31,2,86,No,Card,0.0
3873,2024-08-21,98,3,317,No,Cash,0.0
3874,2024-04-29,78,1,211,No,Card,0.0
3875,2024-04-12,47,2,229,No,Online,0.0
3876,2024-03-17,12,1,285,No,Cash,0.0
3877,2024-10-29,17,1,78,No,Card,0.0
3878,2024-12-05,110,2,156,No,Card,0.0
3879,2024-10-31,46,3,140,No,Online,0.0
3880,2024-09-19,115,3,136,No,Cash,0.0
3881,2024-10-04,66,3,129,No,Online,0.0
3882,2024-04-03,50,1,146,No,Card,0.0
3883,2024-07-14,79,1,313,Yes,Cash,0.02
3884,2024-02-12,51,2,278,No,Card,0.0
3885,2024-06-24,80,2,52,No,Online,0.0
3886,2024-05-11,96,2,206,No,Online,0.0
3887,2024-05-14,115,3,161,No,Online,0.0
3888,2024-06-17,42,2,38,No,Online,0.0
3889,2024-10-19,74,1,250,No,Cash,0.0
3890,2024-01-15,103,2,169,No,Online,0.0
3891,2024-10-06,75,3,148,No,Card,0.0
3892,2024-08-19,74,1,293,No,Card,0.0
3893,2024-03-30,39,1,65,No,Online,0.0
3894,2024-06-08,41,2,259,No,Cash,0.0
3895,2024-08-13,74,2,162,No,Card,0.0
3896,2024-12-05,94,3,37,No,Online,0.0
3897,2024-01-10,4,1,137,No,Online,0.0
3898,2024-08-03,75,3,193,No,Online,0.0
3899,2024-01-31,104,2,106,No,Cash,0.0
3900,2024-10-29,51,3,238,No,Cash,0.0
3901,2024-11-13,39,1,273,No,Online,0.0
3902,2024-07-16,8,2,21,No,Online,0.0
3903,2024-01-27,57,2,36,No,Online,0.0
3904,2024-11-04,88,3,32,No,Online,0.0
3905,2024-01-30,55,3,129,No,Card,0.0
3906,2024-06-02,53,3,200,No,Cash,0.0
3907,2024-08-21,1,1,156,No,Online,0.0
3908,2024-05-31,44,1,208,No,Card,0.0
3909,2024-11-03,51,2,261,No,Online,0.0
3910,2024-08-26,8,1,186,No,Card,0.0
3911,2024-10-21,34,3,268,No,Cash,0.0
3912,2024-03-19,99,1,172,No,Online,0.0
3913,2024-12-22,91,1,220,Yes,Online,0.05
3914,2024-10-13,30,1,12,Yes,Online,0.05
3915,2024-02-24,58,3,81,Yes,Card,0.07
3916,2024-02-02,41,2,28,No,Card,0.0
3917,2024-01-27,23,3,217,No,Card,0.0
3918,2024-08-28,15,1,51,No,Online,0.0
3919,2024-09-22,18,1,224,No,Cash,0.0
3920,2024-02-15,67,1,131,No,Cash,0.0
3921,2024-01-27,23,1,3,No,Cash,0.0
3922,2024-02-21,102,1,254,No,Cash,0.0
3923,2024-09-08,49,1,260,No,Card,0.0
3924,2024-09-01,77,1,228,No,Online,0.0
3925,2024-08-11,66,3,196,No,Card,0.0
3926,2024-05-28,63,1,115,Yes,Cash,0.1
3927,2024-01-15,83,3,88,No,Cash,0.0
3928,2024-11-06,48,3,89,Yes,Cash,0.06
3929,2024-09-19,89,1,273,No,Card,0.0
3930,2024-03-12,76,1,156,No,Online,0.0
3931,2024-01-04,84,1,82,Yes,Cash,0.07
3932,2024-07-21,18,3,52,No,Online,0.0
3933,2024-06-10,43,3,51,No,Card,0.0
3934,2024-04-15,54,1,255,Yes,Cash,0.08
3935,2024-10-21,38,1,241,No,Card,0.0
3936,2024-03-13,77,2,239,No,Card,0.0
3937,2024-08-22,96,1,76,Yes,Card,0.08
3938,2024-02-16,65,3,176,No,Card,0.0
3939,2024-12-25,69,2,241,Yes,Online,0.05
3940,2024-05-24,100,2,130,No,Online,0.0
3941,2024-01-23,110,1,37,No,Online,0.0
3942,2024-03-21,8,2,3,No,Card,0.0
3943,2024-11-29,6,1,149,No,Card,0.0
3944,2024-06-19,57,2,32,No,Cash,0.0
3945,2024-06-08,113,1,28,No,Card,0.0
3946,2024-10-30,75,1,313,No,Online,0.0
3947,2024-04-25,87,3,194,Yes,Card,0.08
3948,2024-07-03,83,3,319,Yes,Card,0.07
3949,2024-01-25,31,1,54,No,Online,0.0
3950,2024-12-16,1,1,91,No,Online,0.0
3951,2024-06-26,64,3,105,Yes,Cash,0.08
3952,2024-11-09,1,1,37,Yes,Card,0.07
3953,2024-11-04,71,3,32,No,Card,0.0
3954,2024-11-02,111,2,153,No,Card,0.0
3955,2024-04-28,4,3,177,No,Card,0.0
3956,2024-01-31,109,1,169,No,Card,0.0
3957,2024-12-09,75,3,188,No,Cash,0.0
3958,2024-05-29,42,1,272,No,Online,0.0
3959,2024-08-21,28,2,53,Yes,Cash,0.05
3960,2024-03-26,46,1,168,No,Cash,0.0
3961,2024-01-10,87,1,93,No,Cash,0.0
3962,2024-06-16,9,1,4,No,Card,0.0
3963,2024-04-03,52,2,30,No,Online,0.0
3964,2024-06-24,23,3,70,No,Card,0.0
3965,2024-02-09,112,3,14,No,Card,0.0
3966,2024-08-20,46,2,202,Yes,Online,0.08
3967,2024-02-27,82,1,269,No,Cash,0.0
3968,2024-02-12,50,2,47,No,Card,0.0
3969,2024-12-19,90,3,295,No,Online,0.0
3970,2024-08-17,2,1,165,Yes,Online,0.06
3971,2024-09-03,42,3,313,No,Card,0.0
3972,2024-02-19,9,3,84,No,Card,0.0
3973,2024-01-23,61,3,154,No,Cash,0.0
3974,2024-07-27,2,3,100,No,Online,0.0
3975,2024-06-24,103,2,59,No,Card,0.0
3976,2024-01-24,51,1,297,No,Card,0.0
3977,2024-09-25,86,1,288,No,Cash,0.0
3978,2024-08-03,33,2,203,No,Card,0.0
3979,2024-06-29,36,3,223,No,Cash,0.0
3980,2024-08-11,14,2,100,No,Cash,0.0
3981,2024-01-20,17,1,79,No,Online,0.0
3982,2024-11-11,114,3,237,No,Online,0.0
3983,2024-05-13,59,1,287,No,Card,0.0
3984,2024-01-10,73,2,17,No,Online,0.0
3985,2024-02-13,111,1,149,No,Online,0.0
3986,2024-12-11,53,1,12,No,Card,0.0
3987,2024-02-09,4,3,150,No,Cash,0.0
3988,2024-03-18,12,3,219,No,Card,0.0
3989,2024-10-23,20,1,152,No,Cash,0.0
3990,2024-11-20,88,1,57,No,Online,0.0
3991,2024-09-15,97,2,308,No,Online,0.0
3992,2024-05-15,100,2,213,No,Card,0.0
3993,2024-01-01,74,2,122,No,Online,0.0
3994,2024-02-11,24,1,275,No,Card,0.0
3995,2024-12-04,58,3,168,No,Online,0.0
3996,2024-05-05,66,1,52,No,Card,0.0
3997,2024-09-06,99,3,303,No,Cash,0.0
3998,2024-01-17,115,1,289,No,Online,0.0
3999,2024-04-13,113,2,236,No,Online,0.0
4000,2024-01-31,36,3,213,No,Online,0.0
4001,2024-10-24,15,3,282,No,Online,0.0
4002,2024-12-03,32,1,267,No,Online,0.0
4003,2024-08-23,60,3,140,No,Online,0.0
4004,2024-01-18,57,1,64,No,Cash,0.0
4005,2024-07-12,81,2,290,No,Online,0.0
4006,2024-06-11,27,3,297,No,Cash,0.0
4007,2024-08-25,52,3,272,No,Online,0.0
4008,2024-03-27,95,2,137,Yes,Online,0.04
4009,2024-01-28,16,3,133,No,Online,0.0
4010,2024-10-01,13,1,17,No,Card,0.0
4011,2024-04-23,113,3,112,No,Cash,0.0
4012,2024-06-28,77,3,67,No,Cash,0.0
4013,2024-08-13,16,2,9,No,Card,0.0
4014,2024-01-02,16,3,82,No,Card,0.0
4015,2024-04-13,69,2,100,No,Online,0.0
4016,2024-03-05,84,2,268,No,Cash,0.0
4017,2024-12-03,68,3,253,No,Online,0.0
4018,2024-09-23,51,3,11,No,Online,0.0
4019,2024-04-19,92,3,206,No,Online,0.0
4020,2024-04-28,87,3,306,No,Online,0.0
4021,2024-10-25,53,3,230,No,Card,0.0
4022,2024-09-22,39,2,34,Yes,Online,0.04
4023,2024-10-05,25,1,260,No,Online,0.0
4024,2024-10-18,50,2,289,No,Card,0.0
4025,2024-04-13,24,1,263,No,Card,0.0
4026,2024-11-11,55,3,17,No,Card,0.0
4027,2024-03-17,97,1,7,No,Cash,0.0
4028,2024-02-16,30,2,237,No,Online,0.0
4029,2024-03-03,14,3,201,No,Card,0.0
4030,2024-10-30,10,2,8,No,Cash,0.0
4031,2024-01-07,55,2,306,Yes,Cash,0.02
4032,2024-09-26,83,3,308,Yes,Card,0.05
4033,2024-02-24,64,1,43,No,Cash,0.0
4034,2024-10-12,14,2,256,No,Online,0.0
4035,2024-06-26,26,1,165,No,Cash,0.0
4036,2024-09-26,111,1,57,No,Cash,0.0
4037,2024-01-24,55,2,52,No,Online,0.0
4038,2024-09-17,18,2,68,No,Card,0.0
4039,2024-05-08,74,2,227,No,Cash,0.0
4040,2024-12-18,112,1,116,No,Cash,0.0
4041,2024-04-16,109,1,49,No,Card,0.0
4042,2024-09-03,94,2,42,No,Cash,0.0
4043,2024-01-13,26,1,96,Yes,Card,0.06
4044,2024-11-15,85,1,266,No,Cash,0.0
4045,2024-07-20,2,2,187,No,Card,0.0
4046,2024-12-20,4,3,74,No,Cash,0.0
4047,2024-05-14,11,2,260,No,Cash,0.0
4048,2024-01-24,46,2,210,No,Online,0.0
4049,2024-04-29,111,1,30,No,Cash,0.0
4050,2024-09-20,55,2,289,No,Card,0.0
4051,2024-10-08,46,1,200,Yes,Card,0.04
4052,2024-07-20,43,2,323,No,Cash,0.0
4053,2024-01-09,2,1,7,Yes,Online,0.01
4054,2024-11-14,113,3,263,Yes,Online,0.04
4055,2024-01-12,111,1,104,No,Card,0.0
4056,2024-11-19,62,2,237,No,Card,0.0
4057,2024-02-08,94,2,302,No,Card,0.0
4058,2024-08-27,83,2,195,No,Cash,0.0
4059,2024-04-28,35,1,100,Yes,Cash,0.02
4060,2024-03-02,96,1,170,No,Online,0.0
4061,2024-11-03,4,1,312,No,Online,0.0
4062,2024-05-02,14,2,301,No,Online,0.0
4063,2024-07-21,17,3,160,No,Online,0.0
4064,2024-06-08,35,3,123,No,Online,0.0
4065,2024-05-10,110,3,172,Yes,Online,0.06
4066,2024-10-28,86,2,215,No,Online,0.0
4067,2024-07-26,23,1,96,No,Online,0.0
4068,2024-10-12,67,2,6,No,Cash,0.0
4069,2024-10-14,23,3,254,No,Card,0.0
4070,2024-02-12,63,1,298,No,Card,0.0
4071,2024-10-02,86,2,109,No,Card,0.0
4072,2024-10-16,53,3,304,No,Card,0.0
4073,2024-03-27,18,3,148,No,Card,0.0
4074,2024-05-27,109,3,130,Yes,Online,0.08
4075,2024-01-25,43,3,145,No,Cash,0.0
4076,2024-12-11,32,2,239,No,Cash,0.0
4077,2024-09-15,103,2,136,No,Online,0.0
4078,2024-05-01,24,2,4,No,Online,0.0
4079,2024-09-11,68,1,106,No,Cash,0.0
4080,2024-10-31,64,2,272,No,Cash,0.0
4081,2024-02-18,100,1,143,No,Card,0.0
4082,2024-04-24,99,3,297,Yes,Cash,0.03
4083,2024-05-01,25,3,210,No,Online,0.0
4084,2024-03-17,102,2,202,No,Cash,0.0
4085,2024-12-05,90,1,264,No,Online,0.0
4086,2024-09-26,73,1,192,No,Cash,0.0
4087,2024-11-07,3,1,285,No,Online,0.0
4088,2024-11-08,35,1,102,Yes,Online,0.04
4089,2024-12-20,86,2,156,Yes,Card,0.02
4090,2024-10-02,27,1,85,No,Cash,0.0
4091,2024-11-02,1,2,321,No,Card,0.0
4092,2024-11-11,29,3,270,No,Online,0.0
4093,2024-09-25,95,3,14,No,Online,0.0
4094,2024-08-11,85,3,103,No,Online,0.0
4095,2024-07-13,105,3,11,No,Online,0.0
4096,2024-03-19,88,1,242,Yes,Cash,0.02
4097,2024-08-19,13,3,113,No,Online,0.0
4098,2024-12-08,37,2,37,No,Card,0.0
4099,2024-08-30,24,2,258,No,Online,0.0
4100,2024-02-07,71,3,265,Yes,Cash,0.01
4101,2024-12-01,26,1,82,No,Online,0.0
4102,2024-02-01,53,3,146,No,Cash,0.0
4103,2024-01-27,42,2,3,No,Cash,0.0
4104,2024-08-24,97,3,254,No,Online,0.0
4105,2024-10-24,26,1,57,No,Online,0.0
4106,2024-01-27,88,2,174,No,Online,0.0
4107,2024-08-21,50,1,170,Yes,Card,0.05
4108,2024-01-11,39,1,199,No,Cash,0.0
4109,2024-06-09,68,1,246,No,Online,0.0
4110,2024-08-12,77,3,264,No,Card,0.0
4111,2024-02-09,69,2,47,No,Card,0.0
4112,2024-08-23,10,1,265,Yes,Card,0.08
4113,2024-11-17,69,3,3,Yes,Cash,0.02
4114,2024-10-07,56,3,113,No,Online,0.0
4115,2024-06-17,6,3,277,No,Online,0.0
4116,2024-11-27,103,2,185,No,Cash,0.0
4117,2024-05-19,29,2,308,No,Online,0.0
4118,2024-07-31,36,2,151,Yes,Card,0.03
4119,2024-01-08,9,2,125,No,Cash,0.0
4120,2024-11-16,16,1,248,No,Online,0.0
4121,2024-03-09,33,3,315,Yes,Online,0.09
4122,2024-11-25,31,2,290,No,Online,0.0
4123,2024-11-04,35,2,165,No,Online,0.0
4124,2024-11-12,84,3,15,No,Online,0.0
4125,2024-02-29,72,1,306,No,Cash,0.0
4126,2024-10-02,34,1,128,No,Cash,0.0
4127,2024-04-10,108,2,128,No,Card,0.0
4128,2024-01-28,97,1,248,No,Cash,0.0
4129,2024-02-12,56,3,268,No,Cash,0.0
4130,2024-06-03,13,2,250,No,Cash,0.0
4131,2024-03-20,63,1,21,No,Online,0.0
4132,2024-08-25,83,1,247,No,Cash,0.0
4133,2024-03-20,14,3,219,No,Card,0.0
4134,2024-03-24,56,3,73,No,Cash,0.0
4135,2024-08-09,42,2,26,No,Cash,0.0
4136,2024-02-25,98,1,284,No,Cash,0.0
4137,2024-12-02,73,2,296,No,Online,0.0
4138,2024-06-15,90,3,167,No,Cash,0.0
4139,2024-12-05,82,1,102,No,Online,0.0
4140,2024-03-24,18,2,310,No,Card,0.0
4141,2024-07-21,48,1,128,No,Online,0.0
4142,2024-05-20,98,2,119,No,Online,0.0
4143,2024-06-09,110,3,279,No,Card,0.0
4144,2024-12-12,79,1,31,No,Online,0.0
4145,2024-06-15,17,3,225,Yes,Card,0.03
4146,2024-05-17,30,1,32,Yes,Card,0.04
4147,2024-08-24,37,2,234,No,Card,0.0
4148,2024-08-19,105,1,24,No,Online,0.0
4149,2024-07-15,38,3,147,No,Cash,0.0
4150,2024-07-07,24,3,13,Yes,Card,0.05
4151,2024-01-27,93,2,62,No,Online,0.0
4152,2024-01-11,37,2,214,No,Card,0.0
4153,2024-07-06,68,3,145,No,Cash,0.0
4154,2024-05-28,75,1,134,Yes,Card,0.03
4155,2024-07-22,39,1,102,No,Card,0.0
4156,2024-11-28,30,1,271,Yes,Card,0.09
4157,2024-06-30,115,3,123,No,Card,0.0
4158,2024-01-19,29,3,91,No,Card,0.0
4159,2024-08-27,29,1,324,No,Online,0.0
4160,2024-03-10,89,3,325,No,Card,0.0
4161,2024-10-26,62,3,29,No,Online,0.0
4162,2024-11-09,78,1,291,No,Card,0.0
4163,2024-08-06,112,3,134,No,Cash,0.0
4164,2024-09-14,46,3,163,No,Online,0.0
4165,2024-10-23,31,3,237,No,Card,0.0
4166,2024-10-22,62,3,204,No,Online,0.0
4167,2024-03-26,17,2,62,No,Card,0.0
4168,2024-12-04,6,1,215,No,Online,0.0
4169,2024-03-22,43,2,298,No,Card,0.0
4170,2024-12-12,66,3,218,Yes,Cash,0.05
4171,2024-04-10,82,3,194,No,Online,0.0
4172,2024-10-19,74,2,294,No,Card,0.0
4173,2024-05-29,19,2,226,No,Card,0.0
4174,2024-05-08,72,3,41,No,Cash,0.0
4175,2024-10-04,31,3,230,No,Cash,0.0
4176,2024-03-26,100,3,89,No,Card,0.0
4177,2024-04-09,47,1,203,No,Card,0.0
4178,2024-09-02,67,3,41,No,Card,0.0
4179,2024-11-20,89,1,259,No,Online,0.0
4180,2024-10-03,37,1,185,Yes,Cash,0.06
4181,2024-11-25,66,3,178,No,Cash,0.0
4182,2024-03-27,20,2,161,No,Online,0.0
4183,2024-09-23,93,1,288,No,Online,0.0
4184,2024-11-18,83,3,294,No,Online,0.0
4185,2024-07-03,39,2,283,No,Online,0.0
4186,2024-05-07,64,1,268,No,Card,0.0
4187,2024-10-22,103,3,71,No,Card,0.0
4188,2024-11-15,13,1,243,Yes,Card,0.06
4189,2024-07-08,74,2,254,Yes,Cash,0.06
4190,2024-03-29,33,2,128,No,Online,0.0
4191,2024-10-19,94,3,211,No,Card,0.0
4192,2024-09-20,4,2,4,No,Card,0.0
4193,2024-06-04,53,1,282,No,Cash,0.0
4194,2024-02-20,69,3,78,No,Cash,0.0
4195,2024-11-22,18,2,250,No,Online,0.0
4196,2024-04-21,40,1,314,No,Online,0.0
4197,2024-01-28,48,2,268,No,Cash,0.0
4198,2024-04-05,92,2,268,No,Online,0.0
4199,2024-03-08,90,2,16,No,Online,0.0
4200,2024-04-13,106,3,324,No,Online,0.0
4201,2024-12-18,92,2,79,No,Online,0.0
4202,2024-01-13,51,2,160,No,Cash,0.0
4203,2024-02-01,32,3,131,No,Online,0.0
4204,2024-10-07,12,1,29,No,Online,0.0
4205,2024-12-17,15,2,45,No,Online,0.0
4206,2024-06-19,21,1,283,No,Card,0.0
4207,2024-10-15,11,2,59,No,Card,0.0
4208,2024-12-05,75,2,211,No,Online,0.0
4209,2024-03-01,17,2,91,No,Cash,0.0
4210,2024-06-10,62,3,34,No,Online,0.0
4211,2024-06-02,36,2,72,Yes,Card,0.02
4212,2024-06-24,71,2,200,No,Card,0.0
4213,2024-01-08,91,1,45,No,Card,0.0
4214,2024-04-23,98,2,190,No,Cash,0.0
4215,2024-01-02,57,1,168,No,Card,0.0
4216,2024-05-14,56,3,230,No,Card,0.0
4217,2024-09-05,60,3,274,No,Online,0.0
4218,2024-04-29,51,1,256,No,Card,0.0
4219,2024-04-29,96,1,294,No,Online,0.0
4220,2024-12-26,4,2,200,No,Online,0.0
4221,2024-12-25,1,1,214,No,Online,0.0
4222,2024-03-03,42,2,321,No,Card,0.0
4223,2024-12-05,75,1,263,No,Cash,0.0
4224,2024-03-09,30,2,3,No,Cash,0.0
4225,2024-01-29,9,3,194,No,Cash,0.0
4226,2024-03-14,3,2,5,No,Cash,0.0
4227,2024-03-23,90,3,98,Yes,Cash,0.02
4228,2024-07-01,86,3,281,Yes,Card,0.02
4229,2024-11-15,2,2,30,No,Cash,0.0
4230,2024-05-30,32,2,104,No,Card,0.0
4231,2024-02-01,74,2,216,No,Cash,0.0
4232,2024-08-28,15,3,206,No,Cash,0.0
4233,2024-07-31,73,3,210,No,Online,0.0
4234,2024-07-29,115,2,30,No,Online,0.0
4235,2024-12-13,98,3,204,No,Cash,0.0
4236,2024-06-27,84,3,310,No,Online,0.0
4237,2024-04-06,28,3,115,No,Online,0.0
4238,2024-05-18,81,1,312,No,Online,0.0
4239,2024-09-14,112,2,59,No,Cash,0.0
4240,2024-08-20,63,3,193,No,Cash,0.0
4241,2024-09-08,22,1,250,No,Cash,0.0
4242,2024-08-12,39,3,117,Yes,Online,0.08
4243,2024-09-25,40,2,26,No,Card,0.0
4244,2024-08-01,75,3,157,No,Card,0.0
4245,2024-01-23,47,3,64,No,Online,0.0
4246,2024-03-30,26,1,289,No,Online,0.0
4247,2024-07-03,83,2,74,No,Cash,0.0
4248,2024-11-20,3,3,90,No,Online,0.0
4249,2024-01-31,71,2,65,No,Card,0.0
4250,2024-05-13,65,2,103,No,Cash,0.0
4251,2024-10-01,75,1,102,No,Cash,0.0
4252,2024-11-16,64,2,180,No,Card,0.0
4253,2024-03-10,112,2,201,No,Card,0.0
4254,2024-04-26,75,1,88,No,Cash,0.0
4255,2024-06-29,97,1,165,Yes,Cash,0.07
4256,2024-06-11,24,3,181,No,Card,0.0
4257,2024-07-13,79,2,262,No,Card,0.0
4258,2024-11-14,91,1,34,No,Cash,0.0
4259,2024-09-12,19,2,10,No,Online,0.0
4260,2024-11-22,69,1,63,No,Cash,0.0
4261,2024-07-29,41,3,145,No,Cash,0.0
4262,2024-06-12,92,2,273,No,Online,0.0
4263,2024-11-29,25,2,25,Yes,Online,0.09
4264,2024-11-22,106,2,78,No,Cash,0.0
4265,2024-03-31,16,3,180,No,Online,0.0
4266,2024-11-01,97,1,53,No,Cash,0.0
4267,2024-05-13,96,3,2,No,Online,0.0
4268,2024-10-29,56,2,283,No,Card,0.0
4269,2024-01-23,11,3,51,No,Card,0.0
4270,2024-07-02,36,1,257,Yes,Card,0.05
4271,2024-02-03,11,2,21,No,Card,0.0
4272,2024-04-09,107,3,316,No,Cash,0.0
4273,2024-12-23,63,1,228,No,Cash,0.0
4274,2024-02-13,96,2,259,Yes,Online,0.05
4275,2024-03-20,45,3,299,No,Cash,0.0
4276,2024-05-29,34,1,135,Yes,Online,0.09
4277,2024-11-24,105,3,104,No,Online,0.0
4278,2024-04-28,103,2,115,Yes,Online,0.1
4279,2024-11-01,112,1,81,No,Online,0.0
4280,2024-08-08,28,3,126,No,Online,0.0
4281,2024-01-03,106,3,164,No,Card,0.0
4282,2024-01-14,51,1,61,Yes,Cash,0.04
4283,2024-01-30,7,2,217,No,Cash,0.0
4284,2024-02-21,22,2,92,No,Cash,0.0
4285,2024-08-27,21,3,126,No,Card,0.0
4286,2024-06-09,10,3,244,No,Card,0.0
4287,2024-08-15,11,2,259,No,Online,0.0
4288,2024-10-25,21,1,201,No,Online,0.0
4289,2024-04-17,111,3,25,No,Cash,0.0
4290,2024-01-27,83,3,317,No,Online,0.0
4291,2024-12-19,67,2,193,Yes,Online,0.08
